dataset,pipeline,signal,iteration,status,elapsed,split,run_id,expected,index,y,y_hat,fy_hat,ry_hat,scores,f1,recall,precision,tn,fp,fn,tp
YAHOOA2,U_aer,synthetic_30,0,OK,19.915229,False,61368e85-0,"[[894, 894]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.6179429 ]
  [-0.56005342]
  [-0.61198086]
  ...
  [-0.63627974]
  [-0.68459932]
  [-0.64869725]]

 [[-0.56005342]
  [-0.61198086]
  [-0.45683373]
  ...
  [-0.68459932]
  [-0.64869725]
  [-0.66666368]]

 [[-0.61198086]
  [-0.45683373]
  [-0.52360819]
  ...
  [-0.64869725]
  [-0.66666368]
  [-0.63598934]]

 ...

 [[-0.72706085]
  [-0.57244179]
  [-0.64963185]
  ...
  [-0.54015043]
  [-0.53802851]
  [-0.48625788]]

 [[-0.57244179]
  [-0.64963185]
  [-0.57533468]
  ...
  [-0.53802851]
  [-0.48625788]
  [-0.48325721]]

 [[-0.64963185]
  [-0.57533468]
  [-0.61375194]
  ...
  [-0.48625788]
  [-0.48325721]
  [-0.49311323]]]","[[[-0.6118865 ]
  [-0.6169032 ]
  [-0.6066849 ]
  ...
  [-0.64780813]
  [-0.6550606 ]
  [-0.6448519 ]]

 [[-0.5973837 ]
  [-0.60277104]
  [-0.59276897]
  ...
  [-0.6602162 ]
  [-0.668009  ]
  [-0.6582433 ]]

 [[-0.5831975 ]
  [-0.5893699 ]
  [-0.5799404 ]
  ...
  [-0.68104094]
  [-0.6891992 ]
  [-0.6797744 ]]

 ...

 [[-0.7144636 ]
  [-0.7185501 ]
  [-0.70829105]
  ...
  [-0.5745387 ]
  [-0.5786595 ]
  [-0.56560194]]

 [[-0.7111492 ]
  [-0.7149843 ]
  [-0.7046004 ]
  ...
  [-0.56938595]
  [-0.5734077 ]
  [-0.5602689 ]]

 [[-0.70692706]
  [-0.7109095 ]
  [-0.7007651 ]
  ...
  [-0.57276464]
  [-0.5766024 ]
  [-0.5634141 ]]]","[[-0.6013685 ]
 [-0.61491734]
 [-0.6366461 ]
 ...
 [-0.5201684 ]
 [-0.5147811 ]
 [-0.5181332 ]]","[[-0.58059543]
 [-0.56547105]
 [-0.5502682 ]
 ...
 [-0.6854306 ]
 [-0.6825413 ]
 [-0.6784188 ]]",[1.         1.01246983 1.01246983 ... 1.11733937 1.09907477 1.07575342],1.0,1.0,1.0,,0,0,1
YAHOOA2,U_aer,synthetic_31,0,OK,17.727041,False,61368e85-0,"[[659, 660], [894, 895]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.38594036]
  [-0.49872204]
  [-0.35181457]
  ...
  [-0.60287939]
  [-0.71159856]
  [-0.66030634]]

 [[-0.49872204]
  [-0.35181457]
  [-0.34207453]
  ...
  [-0.71159856]
  [-0.66030634]
  [-0.68720924]]

 [[-0.35181457]
  [-0.34207453]
  [-0.39645926]
  ...
  [-0.66030634]
  [-0.68720924]
  [-0.82124162]]

 ...

 [[-0.1980634 ]
  [-0.19121208]
  [-0.06659405]
  ...
  [-0.50971701]
  [-0.42898536]
  [-0.67115203]]

 [[-0.19121208]
  [-0.06659405]
  [-0.22436552]
  ...
  [-0.42898536]
  [-0.67115203]
  [-0.42386027]]

 [[-0.06659405]
  [-0.22436552]
  [-0.17554299]
  ...
  [-0.67115203]
  [-0.42386027]
  [-0.28904423]]]","[[[-0.50832254]
  [-0.51295745]
  [-0.5045972 ]
  ...
  [-0.72257274]
  [-0.7306157 ]
  [-0.72631645]]

 [[-0.48739353]
  [-0.49260148]
  [-0.48505247]
  ...
  [-0.7349754 ]
  [-0.7420295 ]
  [-0.73709166]]

 [[-0.4890424 ]
  [-0.49420294]
  [-0.4865648 ]
  ...
  [-0.7373853 ]
  [-0.7445852 ]
  [-0.7398534 ]]

 ...

 [[-0.19498254]
  [-0.20592324]
  [-0.21334542]
  ...
  [-0.48634502]
  [-0.47631314]
  [-0.46234658]]

 [[-0.19498666]
  [-0.20608984]
  [-0.21360071]
  ...
  [-0.5005251 ]
  [-0.49090445]
  [-0.47716972]]

 [[-0.21383871]
  [-0.22485709]
  [-0.23214404]
  ...
  [-0.4787369 ]
  [-0.46814254]
  [-0.45317057]]]","[[-0.70014083]
 [-0.7109909 ]
 [-0.7140453 ]
 ...
 [-0.4408661 ]
 [-0.45557252]
 [-0.42984077]]","[[-0.48002404]
 [-0.45903486]
 [-0.46064073]
 ...
 [-0.17702106]
 [-0.17667416]
 [-0.1953264 ]]",[1.         1.03204263 1.03204263 ... 1.25690881 1.19943323 1.18768967],1.0,1.0,1.0,,0,0,2
YAHOOA2,U_aer,synthetic_32,0,OK,19.968525,False,61368e85-0,"[[624, 626], [659, 661], [894, 896]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.31331903]
  [-0.42847831]
  [-0.27415091]
  ...
  [-0.65152314]
  [-0.75647649]
  [-0.69501078]]

 [[-0.42847831]
  [-0.27415091]
  [-0.26219806]
  ...
  [-0.75647649]
  [-0.69501078]
  [-0.71434302]]

 [[-0.27415091]
  [-0.26219806]
  [-0.31683036]
  ...
  [-0.69501078]
  [-0.71434302]
  [-0.84451347]]

 ...

 [[-0.85079267]
  [-0.83454451]
  [-0.69484209]
  ...
  [-0.3626124 ]
  [-0.30999635]
  [-0.59271517]]

 [[-0.83454451]
  [-0.69484209]
  [-0.8469752 ]
  ...
  [-0.30999635]
  [-0.59271517]
  [-0.36766464]]

 [[-0.69484209]
  [-0.8469752 ]
  [-0.78350746]
  ...
  [-0.59271517]
  [-0.36766464]
  [-0.2594585 ]]]","[[[-0.40557548]
  [-0.39162412]
  [-0.3720875 ]
  ...
  [-0.8155887 ]
  [-0.81543297]
  [-0.79934543]]

 [[-0.36529568]
  [-0.3514239 ]
  [-0.3324188 ]
  ...
  [-0.8171683 ]
  [-0.8159481 ]
  [-0.7998567 ]]

 [[-0.36477557]
  [-0.35063198]
  [-0.33154133]
  ...
  [-0.8207867 ]
  [-0.8191772 ]
  [-0.8026292 ]]

 ...

 [[-0.7757918 ]
  [-0.7827574 ]
  [-0.7822484 ]
  ...
  [-0.34963453]
  [-0.3718386 ]
  [-0.3819565 ]]

 [[-0.74762195]
  [-0.7510045 ]
  [-0.7463749 ]
  ...
  [-0.39246592]
  [-0.4176844 ]
  [-0.4298597 ]]

 [[-0.763593  ]
  [-0.76679623]
  [-0.76170105]
  ...
  [-0.39993536]
  [-0.42454556]
  [-0.43474564]]]","[[-0.75447285]
 [-0.7570556 ]
 [-0.75931114]
 ...
 [-0.36673322]
 [-0.4141924 ]
 [-0.41472033]]","[[-0.40804982]
 [-0.36860162]
 [-0.36865744]
 ...
 [-0.756379  ]
 [-0.7307491 ]
 [-0.7462013 ]]",[1.00619939 1.02417141 1.02417141 ... 1.16482427 1.1342234  1.13473846],1.0,1.0,1.0,,0,0,3
YAHOOA2,U_aer,synthetic_33,0,OK,19.419873,False,61368e85-0,"[[894, 894]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.16296927]
  [-0.02714726]
  [-0.13145744]
  ...
  [-0.65221372]
  [-0.72441479]
  [-0.61119307]]

 [[-0.02714726]
  [-0.13145744]
  [ 0.21679815]
  ...
  [-0.72441479]
  [-0.61119307]
  [-0.6144916 ]]

 [[-0.13145744]
  [ 0.21679815]
  [ 0.07972822]
  ...
  [-0.61119307]
  [-0.6144916 ]
  [-0.51028109]]

 ...

 [[ 0.25346913]
  [ 0.59027143]
  [ 0.41892913]
  ...
  [-0.14841413]
  [-0.09505452]
  [ 0.06726115]]

 [[ 0.59027143]
  [ 0.41892913]
  [ 0.57734222]
  ...
  [-0.09505452]
  [ 0.06726115]
  [ 0.12327545]]

 [[ 0.41892913]
  [ 0.57734222]
  [ 0.48791491]
  ...
  [ 0.06726115]
  [ 0.12327545]
  [ 0.15139404]]]","[[[-0.08003154]
  [-0.05770001]
  [-0.0157128 ]
  ...
  [-0.5619499 ]
  [-0.56446576]
  [-0.5501533 ]]

 [[-0.0509776 ]
  [-0.02851889]
  [ 0.01262056]
  ...
  [-0.5486403 ]
  [-0.5493257 ]
  [-0.5337397 ]]

 [[-0.00416224]
  [ 0.01819542]
  [ 0.05770025]
  ...
  [-0.5242655 ]
  [-0.52131444]
  [-0.5028661 ]]

 ...

 [[ 0.36877638]
  [ 0.38588822]
  [ 0.40276903]
  ...
  [-0.17354642]
  [-0.14321324]
  [-0.10737793]]

 [[ 0.38974214]
  [ 0.40591705]
  [ 0.42125535]
  ...
  [-0.144637  ]
  [-0.11438139]
  [-0.07943644]]

 [[ 0.40864354]
  [ 0.4241559 ]
  [ 0.43746358]
  ...
  [-0.10263868]
  [-0.0709879 ]
  [-0.03542927]]]","[[-0.52555054]
 [-0.5073039 ]
 [-0.47287816]
 ...
 [-0.0623148 ]
 [-0.03618013]
 [ 0.00676703]]","[[-0.04920356]
 [-0.02305159]
 [ 0.01970893]
 ...
 [ 0.35578293]
 [ 0.37604535]
 [ 0.392492  ]]",[1.         1.04199406 1.04199406 ... 1.24511749 1.26566947 1.24941886],0.6666666666666666,1.0,0.5,,1,0,1
YAHOOA2,U_aer,synthetic_34,0,OK,19.507444,False,61368e85-0,"[[659, 660], [894, 895]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.40668339]
  [-0.51347572]
  [-0.36248708]
  ...
  [-0.54428333]
  [-0.62430389]
  [-0.54536687]]

 [[-0.51347572]
  [-0.36248708]
  [-0.3477763 ]
  ...
  [-0.62430389]
  [-0.54536687]
  [-0.54405149]]

 [[-0.36248708]
  [-0.3477763 ]
  [-0.3968705 ]
  ...
  [-0.54536687]
  [-0.54405149]
  [-0.64916566]]

 ...

 [[-0.63685472]
  [-0.64027029]
  [-0.52603802]
  ...
  [-0.43837797]
  [-0.39107655]
  [-0.66472445]]

 [[-0.64027029]
  [-0.52603802]
  [-0.69139395]
  ...
  [-0.39107655]
  [-0.66472445]
  [-0.45269709]]

 [[-0.52603802]
  [-0.69139395]
  [-0.65080922]
  ...
  [-0.66472445]
  [-0.45269709]
  [-0.35252311]]]","[[[-0.5014438 ]
  [-0.47453323]
  [-0.44115067]
  ...
  [-0.6771184 ]
  [-0.67334235]
  [-0.6592597 ]]

 [[-0.47983584]
  [-0.4536145 ]
  [-0.42073017]
  ...
  [-0.6545102 ]
  [-0.6496297 ]
  [-0.63442886]]

 [[-0.4667996 ]
  [-0.44080868]
  [-0.4080241 ]
  ...
  [-0.6396965 ]
  [-0.63418263]
  [-0.61824477]]

 ...

 [[-0.65326464]
  [-0.6806327 ]
  [-0.6876943 ]
  ...
  [-0.43161878]
  [-0.46720243]
  [-0.48687825]]

 [[-0.6845151 ]
  [-0.7106849 ]
  [-0.71658385]
  ...
  [-0.45589915]
  [-0.49377593]
  [-0.51574624]]

 [[-0.7148108 ]
  [-0.7384714 ]
  [-0.7423652 ]
  ...
  [-0.469749  ]
  [-0.50881016]
  [-0.5322438 ]]]","[[-0.59372324]
 [-0.57034636]
 [-0.5551341 ]
 ...
 [-0.4459956 ]
 [-0.4734092 ]
 [-0.48888046]]","[[-0.47208187]
 [-0.4491131 ]
 [-0.4355493 ]
 ...
 [-0.54896545]
 [-0.5790005 ]
 [-0.6108739 ]]",[1.         1.02839773 1.02839773 ... 1.23295051 1.17651    1.17036457],1.0,1.0,1.0,,0,0,2
YAHOOA2,U_aer,synthetic_35,0,OK,20.433053,False,61368e85-0,"[[624, 626], [659, 661], [894, 896]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.85286225]
  [-0.88023626]
  [-0.84877129]
  ...
  [-0.78170451]
  [-0.80447242]
  [-0.79110451]]

 [[-0.88023626]
  [-0.84877129]
  [-0.84837341]
  ...
  [-0.80447242]
  [-0.79110451]
  [-0.79557157]]

 [[-0.84877129]
  [-0.84837341]
  [-0.86248973]
  ...
  [-0.79110451]
  [-0.79557157]
  [-0.82443218]]

 ...

 [[-0.82749562]
  [-0.82331055]
  [-0.79237075]
  ...
  [-0.87586565]
  [-0.86222048]
  [-0.921753  ]]

 [[-0.82331055]
  [-0.79237075]
  [-0.82533801]
  ...
  [-0.86222048]
  [-0.921753  ]
  [-0.87041241]]

 [[-0.79237075]
  [-0.82533801]
  [-0.81143344]
  ...
  [-0.921753  ]
  [-0.87041241]
  [-0.84456543]]]","[[[-0.90519077]
  [-0.8951707 ]
  [-0.8742602 ]
  ...
  [-0.8308793 ]
  [-0.846651  ]
  [-0.85935444]]

 [[-0.8998513 ]
  [-0.88994145]
  [-0.8691209 ]
  ...
  [-0.82871884]
  [-0.8447446 ]
  [-0.8577134 ]]

 [[-0.90230066]
  [-0.89222217]
  [-0.8712497 ]
  ...
  [-0.82782525]
  [-0.84370553]
  [-0.8565084 ]]

 ...

 [[-0.86993486]
  [-0.86360025]
  [-0.8460825 ]
  ...
  [-0.8719368 ]
  [-0.8905853 ]
  [-0.9066858 ]]

 [[-0.86642855]
  [-0.86130196]
  [-0.84484166]
  ...
  [-0.8865628 ]
  [-0.9058218 ]
  [-0.9226261 ]]

 [[-0.8704315 ]
  [-0.86452216]
  [-0.84739673]
  ...
  [-0.8805089 ]
  [-0.8994075 ]
  [-0.915802  ]]]","[[-0.81750387]
 [-0.81618464]
 [-0.81478   ]
 ...
 [-0.86881053]
 [-0.8854611 ]
 [-0.87815005]]","[[-0.8556228 ]
 [-0.85011667]
 [-0.8527645 ]
 ...
 [-0.81627244]
 [-0.8114496 ]
 [-0.81634843]]",[1.         1.00391926 1.00391926 ... 1.03624649 1.03172476 1.03038908],1.0,1.0,1.0,,0,0,3
YAHOOA2,U_aer,synthetic_36,0,OK,19.551067,False,61368e85-0,"[[894, 894]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.17882435]
  [-0.04429106]
  [-0.17905325]
  ...
  [ 0.14815729]
  [ 0.03951521]
  [ 0.13712432]]

 [[-0.04429106]
  [-0.17905325]
  [ 0.19403305]
  ...
  [ 0.03951521]
  [ 0.13712432]
  [ 0.10232326]]

 [[-0.17905325]
  [ 0.19403305]
  [ 0.02293231]
  ...
  [ 0.13712432]
  [ 0.10232326]
  [ 0.18648557]]

 ...

 [[-0.34903434]
  [-0.00552811]
  [-0.23047822]
  ...
  [ 0.00825137]
  [ 0.05109989]
  [ 0.21584697]]

 [[-0.00552811]
  [-0.23047822]
  [-0.08387279]
  ...
  [ 0.05109989]
  [ 0.21584697]
  [ 0.26109987]]

 [[-0.23047822]
  [-0.08387279]
  [-0.21359335]
  ...
  [ 0.21584697]
  [ 0.26109987]
  [ 0.27489497]]]","[[[-0.03849164]
  [-0.02531972]
  [-0.01151525]
  ...
  [ 0.28642684]
  [ 0.27491835]
  [ 0.26757675]]

 [[-0.01373368]
  [-0.00088645]
  [ 0.01257997]
  ...
  [ 0.26979384]
  [ 0.25797772]
  [ 0.25015047]]

 [[ 0.01767328]
  [ 0.03014934]
  [ 0.04307267]
  ...
  [ 0.266662  ]
  [ 0.25433043]
  [ 0.2456661 ]]

 ...

 [[-0.2659479 ]
  [-0.27613682]
  [-0.28554264]
  ...
  [-0.02511586]
  [-0.00975778]
  [ 0.00639276]]

 [[-0.30036584]
  [-0.30969572]
  [-0.3180851 ]
  ...
  [ 0.00436101]
  [ 0.01976955]
  [ 0.03623924]]

 [[-0.32483077]
  [-0.3334842 ]
  [-0.3412646 ]
  ...
  [ 0.02569986]
  [ 0.04077601]
  [ 0.05707255]]]","[[0.2669049 ]
 [0.2487088 ]
 [0.24291913]
 ...
 [0.02341266]
 [0.05405005]
 [0.07502578]]","[[-0.049994  ]
 [-0.02497347]
 [ 0.0064511 ]
 ...
 [-0.25415865]
 [-0.28907838]
 [-0.31425247]]",[1.         1.06973333 1.06973333 ... 1.39620124 1.43087114 1.4096027 ],0.0,0.0,0.0,,1,1,0
YAHOOA2,U_aer,synthetic_37,0,OK,20.248181,False,61368e85-0,"[[659, 660], [894, 895]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.76524343]
  [-0.81144223]
  [-0.75523681]
  ...
  [-0.76839563]
  [-0.8110493 ]
  [-0.79074878]]

 [[-0.81144223]
  [-0.75523681]
  [-0.75310948]
  ...
  [-0.8110493 ]
  [-0.79074878]
  [-0.8014248 ]]

 [[-0.75523681]
  [-0.75310948]
  [-0.77625377]
  ...
  [-0.79074878]
  [-0.8014248 ]
  [-0.85448843]]

 ...

 [[-0.86279522]
  [-0.85275151]
  [-0.79606945]
  ...
  [-0.79837197]
  [-0.77603468]
  [-0.88107446]]

 [[-0.85275151]
  [-0.79606945]
  [-0.85054718]
  ...
  [-0.77603468]
  [-0.88107446]
  [-0.7931528 ]]

 [[-0.79606945]
  [-0.85054718]
  [-0.82338106]
  ...
  [-0.88107446]
  [-0.7931528 ]
  [-0.74960875]]]","[[[-0.81773496]
  [-0.81158733]
  [-0.8000579 ]
  ...
  [-0.79775167]
  [-0.81197846]
  [-0.8204752 ]]

 [[-0.81156874]
  [-0.8055296 ]
  [-0.7940861 ]
  ...
  [-0.80380905]
  [-0.81836176]
  [-0.8271786 ]]

 [[-0.81155396]
  [-0.8055923 ]
  [-0.7941866 ]
  ...
  [-0.8039962 ]
  [-0.8185983 ]
  [-0.8274698 ]]

 ...

 [[-0.8542001 ]
  [-0.84707403]
  [-0.8348427 ]
  ...
  [-0.75837636]
  [-0.7701937 ]
  [-0.7761607 ]]

 [[-0.8420962 ]
  [-0.83577776]
  [-0.82413375]
  ...
  [-0.78319407]
  [-0.796237  ]
  [-0.8035773 ]]

 [[-0.8440627 ]
  [-0.83747613]
  [-0.8256242 ]
  ...
  [-0.77469265]
  [-0.7875004 ]
  [-0.7946154 ]]]","[[-0.7753786 ]
 [-0.78243756]
 [-0.78278077]
 ...
 [-0.72840583]
 [-0.75723886]
 [-0.748135  ]]","[[-0.7782185 ]
 [-0.77192104]
 [-0.77176464]
 ...
 [-0.81602037]
 [-0.8028561 ]
 [-0.80516696]]",[1.         1.00938984 1.00938984 ... 1.12890067 1.11191524 1.08379461],1.0,1.0,1.0,,0,0,2
YAHOOA2,U_aer,synthetic_38,0,OK,18.145503,False,61368e85-0,"[[624, 626], [659, 661], [894, 896]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.19552469]
  [-0.36355575]
  [-0.15353792]
  ...
  [-0.44895458]
  [-0.60440502]
  [-0.52702407]]

 [[-0.36355575]
  [-0.15353792]
  [-0.14318959]
  ...
  [-0.60440502]
  [-0.52702407]
  [-0.56358546]]

 [[-0.15353792]
  [-0.14318959]
  [-0.22617276]
  ...
  [-0.52702407]
  [-0.56358546]
  [-0.75621456]]

 ...

 [[-0.01562732]
  [-0.00328262]
  [ 0.18061892]
  ...
  [-0.37482262]
  [-0.26108573]
  [-0.61743268]]

 [[-0.00328262]
  [ 0.18061892]
  [-0.04645454]
  ...
  [-0.26108573]
  [-0.61743268]
  [-0.26126815]]

 [[ 0.18061892]
  [-0.04645454]
  [ 0.02733115]
  ...
  [-0.61743268]
  [-0.26126815]
  [-0.06885244]]]","[[[-0.37435445]
  [-0.37105018]
  [-0.3623747 ]
  ...
  [-0.5854942 ]
  [-0.5969265 ]
  [-0.60176086]]

 [[-0.34363216]
  [-0.3403268 ]
  [-0.33193204]
  ...
  [-0.5982383 ]
  [-0.60941154]
  [-0.6143724 ]]

 [[-0.3460495 ]
  [-0.3428277 ]
  [-0.33439136]
  ...
  [-0.5980342 ]
  [-0.60903984]
  [-0.61379695]]

 ...

 [[ 0.01814924]
  [ 0.00551144]
  [-0.00502203]
  ...
  [-0.43167153]
  [-0.41350797]
  [-0.3945425 ]]

 [[ 0.02042758]
  [ 0.00710206]
  [-0.0038052 ]
  ...
  [-0.44909114]
  [-0.43096483]
  [-0.4115199 ]]

 [[-0.00716121]
  [-0.02070484]
  [-0.03172795]
  ...
  [-0.42225155]
  [-0.40255636]
  [-0.38146326]]]","[[-0.5956229 ]
 [-0.6090367 ]
 [-0.60820454]
 ...
 [-0.3745792 ]
 [-0.39012957]
 [-0.35829863]]","[[-0.36977217]
 [-0.33948094]
 [-0.3416378 ]
 ...
 [ 0.03373868]
 [ 0.0371932 ]
 [ 0.00999488]]",[1.         1.04567122 1.04567122 ... 1.42322274 1.36744674 1.36971812],1.0,1.0,1.0,,0,0,3
YAHOOA2,U_aer,synthetic_39,0,OK,20.134178,False,61368e85-0,"[[894, 894]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.75153972]
  [-0.70912007]
  [-0.74619335]
  ...
  [-0.901493  ]
  [-0.9311025 ]
  [-0.89944603]]

 [[-0.70912007]
  [-0.74619335]
  [-0.63340389]
  ...
  [-0.9311025 ]
  [-0.89944603]
  [-0.90647751]]

 [[-0.74619335]
  [-0.63340389]
  [-0.68126426]
  ...
  [-0.89944603]
  [-0.90647751]
  [-0.87800735]]

 ...

 [[-0.93781078]
  [-0.83245682]
  [-0.89459547]
  ...
  [-0.69331434]
  [-0.69221717]
  [-0.6552172 ]]

 [[-0.83245682]
  [-0.89459547]
  [-0.84679292]
  ...
  [-0.69221717]
  [-0.6552172 ]
  [-0.65354111]]

 [[-0.89459547]
  [-0.84679292]
  [-0.88027059]
  ...
  [-0.6552172 ]
  [-0.65354111]
  [-0.661187  ]]]","[[[-0.65112525]
  [-0.6382832 ]
  [-0.6276143 ]
  ...
  [-0.8433871 ]
  [-0.8570768 ]
  [-0.8661808 ]]

 [[-0.64791244]
  [-0.6352642 ]
  [-0.62471855]
  ...
  [-0.84499645]
  [-0.8587583 ]
  [-0.8680004 ]]

 [[-0.6420816 ]
  [-0.6297537 ]
  [-0.6194349 ]
  ...
  [-0.8454035 ]
  [-0.8592896 ]
  [-0.8687513 ]]

 ...

 [[-0.8515951 ]
  [-0.83804053]
  [-0.8280931 ]
  ...
  [-0.6518086 ]
  [-0.6594719 ]
  [-0.66029704]]

 [[-0.8542227 ]
  [-0.8404116 ]
  [-0.8302349 ]
  ...
  [-0.6528465 ]
  [-0.660511  ]
  [-0.66133535]]

 [[-0.8533448 ]
  [-0.83943874]
  [-0.82917404]
  ...
  [-0.6530077 ]
  [-0.66069365]
  [-0.6615736 ]]]","[[-0.8524346 ]
 [-0.8544119 ]
 [-0.85538584]
 ...
 [-0.637766  ]
 [-0.6388418 ]
 [-0.6391488 ]]","[[-0.6369467 ]
 [-0.6334037 ]
 [-0.62706333]
 ...
 [-0.8434097 ]
 [-0.8462779 ]
 [-0.84542996]]",[1.         1.01099514 1.01099514 ... 1.09174265 1.06834281 1.0482523 ],0.6666666666666666,1.0,0.5,,1,0,1
YAHOOA2,U_aer,synthetic_3,0,OK,19.457927,False,61368e85-0,"[[894, 894]]",[   1    2    3 ... 1419 1420 1421],"[[[-0.1095635 ]
  [-0.05778716]
  [-0.04229108]
  ...
  [-0.68608967]
  [-0.72512287]
  [-0.73540566]]

 [[-0.05778716]
  [-0.04229108]
  [ 0.04141011]
  ...
  [-0.72512287]
  [-0.73540566]
  [-0.76245543]]

 [[-0.04229108]
  [ 0.04141011]
  [ 0.05174334]
  ...
  [-0.73540566]
  [-0.76245543]
  [-0.77242055]]

 ...

 [[ 0.76338035]
  [ 0.78941921]
  [ 0.73787273]
  ...
  [-0.0880223 ]
  [-0.0491281 ]
  [ 0.0063829 ]]

 [[ 0.78941921]
  [ 0.73787273]
  [ 0.7352255 ]
  ...
  [-0.0491281 ]
  [ 0.0063829 ]
  [ 0.0459844 ]]

 [[ 0.73787273]
  [ 0.7352255 ]
  [ 0.69436265]
  ...
  [ 0.0063829 ]
  [ 0.0459844 ]
  [ 0.0814642 ]]]","[[[-0.05893273]
  [-0.04186825]
  [-0.01863558]
  ...
  [-0.6728574 ]
  [-0.6943057 ]
  [-0.7095898 ]]

 [[-0.02335655]
  [-0.00616745]
  [ 0.01706123]
  ...
  [-0.69887185]
  [-0.71946156]
  [-0.73408926]]

 [[ 0.01440777]
  [ 0.03169947]
  [ 0.05483484]
  ...
  [-0.7273711 ]
  [-0.74688786]
  [-0.76071185]]

 ...

 [[ 0.74261785]
  [ 0.72817284]
  [ 0.7084648 ]
  ...
  [-0.14090787]
  [-0.10714574]
  [-0.08046682]]

 [[ 0.7119647 ]
  [ 0.6962046 ]
  [ 0.67509943]
  ...
  [-0.09997977]
  [-0.0658032 ]
  [-0.03876848]]

 [[ 0.6817108 ]
  [ 0.6645579 ]
  [ 0.6419264 ]
  ...
  [-0.07161603]
  [-0.03736889]
  [-0.0103856 ]]]","[[-0.7162554 ]
 [-0.74045265]
 [-0.76673657]
 ...
 [-0.06495687]
 [-0.02293912]
 [ 0.00525904]]","[[-0.06693872]
 [-0.03164732]
 [ 0.00575604]
 ...
 [ 0.7498661 ]
 [ 0.72038865]
 [ 0.69131356]]",[1.         1.00838386 1.00838386 ... 1.12779471 1.13968731 1.15243621],1.0,1.0,1.0,,0,0,1
YAHOOA2,U_aer,synthetic_40,0,OK,19.577844,False,61368e85-0,"[[659, 660], [894, 895]]",[   1    2    3 ... 1419 1420 1421],"[[[ 0.07141368]
  [-0.151977  ]
  [ 0.14109422]
  ...
  [-0.39439514]
  [-0.57640448]
  [-0.43956712]]

 [[-0.151977  ]
  [ 0.14109422]
  [ 0.16127537]
  ...
  [-0.57640448]
  [-0.43956712]
  [-0.45772893]]

 [[ 0.14109422]
  [ 0.16127537]
  [ 0.05380473]
  ...
  [-0.43956712]
  [-0.45772893]
  [-0.68851369]]

 ...

 [[ 0.24115329]
  [ 0.29094476]
  [ 0.57459382]
  ...
  [-0.24054285]
  [-0.0794284 ]
  [-0.56038145]]

 [[ 0.29094476]
  [ 0.57459382]
  [ 0.29614548]
  ...
  [-0.0794284 ]
  [-0.56038145]
  [-0.06772999]]

 [[ 0.57459382]
  [ 0.29614548]
  [ 0.42807084]
  ...
  [-0.56038145]
  [-0.06772999]
  [ 0.20129239]]]","[[[-0.0585602 ]
  [-0.04920051]
  [-0.03280947]
  ...
  [-0.66049844]
  [-0.6505984 ]
  [-0.6323985 ]]

 [[-0.0100787 ]
  [ 0.00073908]
  [ 0.01703413]
  ...
  [-0.6374158 ]
  [-0.6236615 ]
  [-0.60318154]]

 [[ 0.00200395]
  [ 0.01328608]
  [ 0.02973809]
  ...
  [-0.6334876 ]
  [-0.6190879 ]
  [-0.59828174]]

 ...

 [[ 0.39519042]
  [ 0.41689184]
  [ 0.43064466]
  ...
  [-0.21970046]
  [-0.16845003]
  [-0.14162812]]

 [[ 0.38774222]
  [ 0.40707117]
  [ 0.41877595]
  ...
  [-0.1727937 ]
  [-0.11924924]
  [-0.08987282]]

 [[ 0.3966476 ]
  [ 0.4169735 ]
  [ 0.42938998]
  ...
  [-0.18792215]
  [-0.13604364]
  [-0.10883179]]]","[[-0.59391993]
 [-0.5698899 ]
 [-0.5660246 ]
 ...
 [-0.19187789]
 [-0.13744628]
 [-0.15891173]]","[[-0.05826056]
 [-0.01371665]
 [-0.00256098]
 ...
 [ 0.36013675]
 [ 0.35539764]
 [ 0.36299568]]",[1.         1.0557822  1.0557822  ... 1.44342684 1.34489925 1.35345411],1.0,1.0,1.0,,0,0,2
